event_id,session_id,user_id,timestamp,amount,quantity,category,merchant,merchant_known,declared_max_amount,declared_max_qty,hist_avg_amount,amount_dev_ratio,category_matches_home,tool_calls_in_session,session_duration_s,retry_count,hour_of_day,idempotency_key,scenario_label,is_violation
sess_002820_a0,sess_002820,140,2026-05-25T07:03:20,1298.09,1,fashion,merchant_002,1,5706.62,3,1438.05,0.903,1,2,518,1,7,sess_002820_0,legit,0
sess_002820_a1,sess_002820,140,2026-05-25T07:14:06,951.34,1,subscriptions,merchant_019,1,5706.62,3,1438.05,0.662,0,5,218,1,7,sess_002820_1,legit,0
sess_002820_a2,sess_002820,140,2026-05-25T07:25:36,1963.02,1,subscriptions,merchant_027,1,5706.62,3,1438.05,1.365,0,4,139,0,7,sess_002820_2,legit,0
sess_002821_a0,sess_002821,141,2026-04-18T07:25:26,276.2,5,subscriptions,merchant_057,1,6551.6,2,687.45,0.402,1,3,206,0,7,sess_002821_0,quantity_manipulation,1
sess_002821_a1,sess_002821,141,2026-04-18T07:17:26,687.29,1,subscriptions,merchant_057,1,6551.6,2,687.45,1.0,1,15,10,1,7,sess_002821_1,velocity_abuse,1
sess_002822_a0,sess_002822,141,2026-06-09T07:28:54,492.42,1,subscriptions,merchant_011,1,6551.6,2,687.45,0.716,1,2,282,3,7,sess_002822_0,replay,1
sess_002822_a1,sess_002822,141,2026-06-09T07:34:50,11385.74,1,subscriptions,merchant_021,1,6551.6,2,687.45,16.562,1,4,88,1,7,sess_002822_1,amount_manipulation,1
sess_002823_a0,sess_002823,141,2026-01-26T06:39:15,329.32,1,subscriptions,merchant_016,1,6551.6,2,687.45,0.479,1,3,591,0,6,sess_002823_0,legit,0
sess_002823_a1,sess_002823,141,2026-01-26T06:48:14,518.05,1,groceries,merchant_025,1,6551.6,2,687.45,0.754,0,3,412,0,6,sess_002823_1,legit,0
sess_002823_a2,sess_002823,141,2026-01-26T06:42:51,980.33,1,fashion,merchant_011,1,6551.6,2,687.45,1.426,0,3,500,1,6,sess_002823_2,legit,0
sess_002823_a3,sess_002823,141,2026-01-26T06:53:04,877.57,1,subscriptions,merchant_025,1,6551.6,2,687.45,1.277,1,5,157,1,6,sess_002823_3,legit,0
sess_002824_a0,sess_002824,141,2026-04-14T20:56:15,974.15,1,subscriptions,merchant_006,1,6551.6,2,687.45,1.417,1,2,96,1,20,sess_002824_0,legit,0
sess_002824_a1,sess_002824,141,2026-04-14T20:59:04,532.25,1,subscriptions,merchant_006,1,6551.6,2,687.45,0.774,1,2,88,1,20,sess_002824_1,legit,0
sess_002825_a0,sess_002825,141,2026-01-06T19:29:34,680.71,1,groceries,merchant_057,1,6551.6,2,687.45,0.99,0,4,416,0,19,sess_002825_0,legit,0
sess_002826_a0,sess_002826,141,2026-05-25T02:50:29,638.48,1,subscriptions,merchant_006,1,6551.6,2,687.45,0.929,1,5,185,0,2,sess_002826_0,legit,0
sess_002827_a0,sess_002827,141,2026-04-29T03:24:16,837.27,1,subscriptions,merchant_006,1,6551.6,2,687.45,1.218,1,4,312,0,3,sess_002827_0,legit,0
sess_002827_a1,sess_002827,141,2026-04-29T03:21:06,704.06,1,fashion,merchant_057,1,6551.6,2,687.45,1.024,0,5,88,0,3,sess_002827_1,legit,0
sess_002827_a2,sess_002827,141,2026-04-29T03:15:03,680.66,1,subscriptions,merchant_016,1,6551.6,2,687.45,0.99,1,2,361,1,3,sess_002827_2,legit,0
sess_002827_a3,sess_002827,141,2026-04-29T03:45:56,1013.7,1,subscriptions,merchant_056,0,6551.6,2,687.45,1.475,1,4,55,0,3,sess_002827_3,legit,0
sess_002827_a4,sess_002827,141,2026-04-29T03:32:20,833.73,1,subscriptions,merchant_006,1,6551.6,2,687.45,1.213,1,3,249,1,3,sess_002827_4,legit,0
sess_002828_a0,sess_002828,141,2026-01-21T17:00:22,592.01,1,travel,merchant_003,0,6551.6,2,687.45,0.861,0,2,322,0,17,sess_002828_0,legit,0
sess_002828_a1,sess_002828,141,2026-01-21T17:05:20,261.76,1,subscriptions,merchant_006,1,6551.6,2,687.45,0.381,1,4,82,0,17,sess_002828_1,legit,0
sess_002828_a2,sess_002828,141,2026-01-21T17:15:54,1043.01,1,subscriptions,merchant_011,1,6551.6,2,687.45,1.517,1,4,478,0,17,sess_002828_2,legit,0
sess_002828_a3,sess_002828,141,2026-01-21T17:23:08,1054.51,1,subscriptions,merchant_025,1,6551.6,2,687.45,1.534,1,2,51,1,17,sess_002828_3,legit,0
sess_002829_a0,sess_002829,141,2026-05-12T11:16:28,629.38,1,subscriptions,merchant_025,1,6551.6,2,687.45,0.916,1,2,285,1,11,sess_002829_0,legit,0
sess_002829_a1,sess_002829,141,2026-05-12T11:25:30,991.92,1,subscriptions,merchant_006,1,6551.6,2,687.45,1.443,1,3,440,0,11,sess_002829_1,legit,0
sess_002830_a0,sess_002830,141,2026-01-09T04:49:37,526.79,1,subscriptions,merchant_015,0,6551.6,2,687.45,0.766,1,5,56,1,4,sess_002830_0,legit,0
sess_002830_a1,sess_002830,141,2026-01-09T04:47:26,870.59,1,subscriptions,merchant_011,1,6551.6,2,687.45,1.266,1,4,286,0,4,sess_002830_1,legit,0
sess_002830_a2,sess_002830,141,2026-01-09T04:44:03,807.02,1,electronics,merchant_006,1,6551.6,2,687.45,1.174,0,5,412,1,4,sess_002830_2,legit,0
sess_002830_a3,sess_002830,141,2026-01-09T05:00:44,568.0,1,subscriptions,merchant_011,1,6551.6,2,687.45,0.826,1,5,220,0,5,sess_002830_3,legit,0
sess_002830_a4,sess_002830,141,2026-01-09T04:59:55,547.15,1,subscriptions,merchant_006,1,6551.6,2,687.45,0.796,1,5,432,0,4,sess_002830_4,legit,0
sess_002831_a0,sess_002831,141,2026-04-10T14:52:28,885.48,1,subscriptions,merchant_034,0,6551.6,2,687.45,1.288,1,5,218,1,14,sess_002831_0,legit,0
sess_002831_a1,sess_002831,141,2026-04-10T14:46:26,809.09,1,subscriptions,merchant_016,1,6551.6,2,687.45,1.177,1,2,280,0,14,sess_002831_1,legit,0
sess_002831_a2,sess_002831,141,2026-04-10T14:52:36,888.19,1,subscriptions,merchant_011,1,6551.6,2,687.45,1.292,1,5,364,1,14,sess_002831_2,legit,0
sess_002831_a3,sess_002831,141,2026-04-10T14:58:16,294.2,1,subscriptions,merchant_016,1,6551.6,2,687.45,0.428,1,5,509,0,14,sess_002831_3,legit,0
sess_002832_a0,sess_002832,141,2026-05-29T04:24:37,1025.64,1,subscriptions,merchant_025,1,6551.6,2,687.45,1.492,1,5,231,0,4,sess_002832_0,legit,0
sess_002832_a1,sess_002832,141,2026-05-29T04:28:06,1049.35,1,subscriptions,merchant_057,1,6551.6,2,687.45,1.526,1,2,565,1,4,sess_002832_1,legit,0
sess_002833_a0,sess_002833,141,2026-05-15T19:28:02,577.23,1,subscriptions,merchant_025,1,6551.6,2,687.45,0.84,1,5,486,0,19,sess_002833_0,legit,0
sess_002833_a1,sess_002833,141,2026-05-15T19:31:44,611.22,1,subscriptions,merchant_057,1,6551.6,2,687.45,0.889,1,5,129,1,19,sess_002833_1,legit,0
sess_002833_a2,sess_002833,141,2026-05-15T19:37:30,488.51,1,subscriptions,merchant_044,0,6551.6,2,687.45,0.711,1,4,168,1,19,sess_002833_2,legit,0
sess_002833_a3,sess_002833,141,2026-05-15T19:44:32,633.09,1,subscriptions,merchant_037,0,6551.6,2,687.45,0.921,1,4,302,0,19,sess_002833_3,legit,0
sess_002834_a0,sess_002834,141,2026-02-16T01:31:25,692.97,1,travel,merchant_021,1,6551.6,2,687.45,1.008,0,5,535,1,1,sess_002834_0,legit,0
sess_002834_a1,sess_002834,141,2026-02-16T01:36:24,416.05,1,subscriptions,merchant_053,0,6551.6,2,687.45,0.605,1,4,278,1,1,sess_002834_1,legit,0
sess_002834_a2,sess_002834,141,2026-02-16T01:36:51,1116.74,1,subscriptions,merchant_020,0,6551.6,2,687.45,1.624,1,4,60,1,1,sess_002834_2,legit,0
sess_002834_a3,sess_002834,141,2026-02-16T01:50:32,274.57,1,groceries,merchant_043,0,6551.6,2,687.45,0.399,0,4,61,1,1,sess_002834_3,legit,0
sess_002835_a0,sess_002835,141,2026-03-09T13:12:30,12849.49,1,travel,merchant_025,1,6551.6,2,687.45,18.692,0,2,105,0,13,sess_002835_0,amount_manipulation,1
sess_002835_a1,sess_002835,141,2026-03-09T13:24:26,869.42,1,subscriptions,merchant_059,0,6551.6,2,687.45,1.265,1,3,63,0,13,sess_002835_1,merchant_substitution,1
sess_002835_a2,sess_002835,141,2026-03-09T13:17:12,8858.58,1,subscriptions,merchant_050,0,6551.6,2,687.45,12.886,1,4,76,0,13,sess_002835_2,amount_manipulation,1
sess_002836_a0,sess_002836,141,2026-06-25T07:55:01,687.92,1,subscriptions,merchant_021,1,6551.6,2,687.45,1.001,1,2,577,0,7,sess_002836_0,legit,0
sess_002836_a1,sess_002836,141,2026-06-25T07:50:08,916.93,1,subscriptions,merchant_011,1,6551.6,2,687.45,1.334,1,3,123,1,7,sess_002836_1,legit,0
sess_002836_a2,sess_002836,141,2026-06-25T08:14:39,7939.28,1,subscriptions,merchant_046,0,6551.6,2,687.45,11.549,1,3,498,0,8,sess_002836_2,amount_manipulation,1
sess_002836_a3,sess_002836,141,2026-06-25T08:13:48,845.65,1,subscriptions,merchant_057,1,6551.6,2,687.45,1.23,1,3,98,0,8,sess_002836_3,legit,0
sess_002837_a0,sess_002837,141,2026-01-20T13:05:20,355.53,1,subscriptions,merchant_016,1,6551.6,2,687.45,0.517,1,2,342,0,13,sess_002837_0,legit,0
sess_002837_a1,sess_002837,141,2026-01-20T13:15:32,816.07,1,subscriptions,merchant_011,1,6551.6,2,687.45,1.187,1,3,115,0,13,sess_002837_1,legit,0
sess_002838_a0,sess_002838,141,2026-01-21T17:50:54,1227.9,1,subscriptions,merchant_034,0,6551.6,2,687.45,1.786,1,4,389,0,17,sess_002838_0,legit,0
sess_002838_a1,sess_002838,141,2026-01-21T17:52:00,452.37,1,subscriptions,merchant_016,1,6551.6,2,687.45,0.658,1,2,209,0,17,sess_002838_1,legit,0
sess_002838_a2,sess_002838,141,2026-01-21T18:07:51,297.26,1,subscriptions,merchant_025,1,6551.6,2,687.45,0.432,1,5,211,1,18,sess_002838_2,legit,0
sess_002838_a3,sess_002838,141,2026-01-21T18:18:20,539.01,1,subscriptions,merchant_025,1,6551.6,2,687.45,0.784,1,5,573,0,18,sess_002838_3,legit,0
sess_002838_a4,sess_002838,141,2026-01-21T18:34:50,475.8,1,travel,merchant_006,1,6551.6,2,687.45,0.692,0,4,581,0,18,sess_002838_4,legit,0
sess_002839_a0,sess_002839,141,2026-07-12T15:53:23,826.69,1,books,merchant_003,0,6551.6,2,687.45,1.203,0,4,226,1,15,sess_002839_0,legit,0
sess_002839_a1,sess_002839,141,2026-07-12T15:58:22,678.58,1,subscriptions,merchant_016,1,6551.6,2,687.45,0.987,1,2,363,1,15,sess_002839_1,legit,0
sess_002839_a2,sess_002839,141,2026-07-12T16:08:00,675.11,1,subscriptions,merchant_010,0,6551.6,2,687.45,0.982,1,4,368,1,16,sess_002839_2,legit,0
sess_002839_a3,sess_002839,141,2026-07-12T16:09:36,847.84,1,travel,merchant_021,1,6551.6,2,687.45,1.233,0,3,184,1,16,sess_002839_3,legit,0
sess_002840_a0,sess_002840,141,2026-04-15T18:21:38,10559.61,1,subscriptions,merchant_016,1,6551.6,2,687.45,15.361,1,4,408,1,18,sess_002840_0,amount_manipulation,1
sess_002841_a0,sess_002841,142,2026-05-09T10:43:10,1533.68,1,books,merchant_015,1,7533.47,3,1779.07,0.862,1,17,17,1,10,sess_002841_0,velocity_abuse,1
sess_002841_a1,sess_002841,142,2026-05-09T11:00:50,645.34,6,subscriptions,merchant_015,1,7533.47,3,1779.07,0.363,0,2,263,0,11,sess_002841_1,quantity_manipulation,1
sess_002842_a0,sess_002842,142,2026-02-09T07:27:34,1899.01,1,groceries,merchant_015,1,7533.47,3,1779.07,1.067,0,3,144,1,7,sess_002842_0,legit,0
sess_002842_a1,sess_002842,142,2026-02-09T07:44:52,2718.42,1,fashion,merchant_030,0,7533.47,3,1779.07,1.528,0,2,520,1,7,sess_002842_1,legit,0
sess_002842_a2,sess_002842,142,2026-02-09T07:48:03,1671.08,1,books,merchant_014,1,7533.47,3,1779.07,0.939,1,2,306,0,7,sess_002842_2,legit,0
sess_002843_a0,sess_002843,142,2026-05-14T20:53:30,1633.56,1,books,merchant_057,0,7533.47,3,1779.07,0.918,1,3,592,1,20,sess_002843_0,legit,0
sess_002844_a0,sess_002844,142,2026-01-29T01:49:48,1085.15,1,books,merchant_022,0,7533.47,3,1779.07,0.61,1,2,260,0,1,sess_002844_0,legit,0
sess_002844_a1,sess_002844,142,2026-01-29T01:45:24,250.12,1,groceries,merchant_009,0,7533.47,3,1779.07,0.141,0,3,312,0,1,sess_002844_1,legit,0
sess_002844_a2,sess_002844,142,2026-01-29T01:48:33,1522.62,1,books,merchant_055,0,7533.47,3,1779.07,0.856,1,5,410,0,1,sess_002844_2,legit,0
sess_002844_a3,sess_002844,142,2026-01-29T01:44:40,2104.3,1,books,merchant_045,1,7533.47,3,1779.07,1.183,1,5,502,1,1,sess_002844_3,legit,0
sess_002845_a0,sess_002845,142,2026-07-13T15:17:38,1052.12,1,electronics,merchant_015,1,7533.47,3,1779.07,0.591,0,5,102,1,15,sess_002845_0,legit,0
sess_002845_a1,sess_002845,142,2026-07-13T15:33:18,1928.39,1,books,merchant_028,1,7533.47,3,1779.07,1.084,1,4,305,1,15,sess_002845_1,legit,0
sess_002845_a2,sess_002845,142,2026-07-13T15:17:42,1819.2,1,books,merchant_050,1,7533.47,3,1779.07,1.023,1,2,216,0,15,sess_002845_2,legit,0
sess_002846_a0,sess_002846,142,2026-03-05T09:35:44,2575.38,1,books,merchant_045,0,7533.47,3,1779.07,1.448,1,5,351,0,9,sess_002846_0,legit,0
sess_002846_a1,sess_002846,142,2026-03-05T09:43:54,1650.03,1,books,merchant_005,0,7533.47,3,1779.07,0.927,1,3,235,1,9,sess_002846_1,legit,0
sess_002846_a2,sess_002846,142,2026-03-05T09:48:51,1626.32,1,books,merchant_007,1,7533.47,3,1779.07,0.914,1,3,320,1,9,sess_002846_2,legit,0
sess_002846_a3,sess_002846,142,2026-03-05T09:53:36,780.15,1,subscriptions,merchant_015,1,7533.47,3,1779.07,0.439,0,2,133,1,9,sess_002846_3,legit,0
sess_002846_a4,sess_002846,142,2026-03-05T09:51:40,1252.34,1,books,merchant_004,0,7533.47,3,1779.07,0.704,1,3,353,0,9,sess_002846_4,legit,0
sess_002847_a0,sess_002847,142,2026-02-27T19:14:48,1373.84,1,books,merchant_013,0,7533.47,3,1779.07,0.772,1,2,141,1,19,sess_002847_0,legit,0
sess_002848_a0,sess_002848,142,2026-01-09T13:07:56,823.03,1,books,merchant_014,1,7533.47,3,1779.07,0.463,1,5,114,0,13,sess_002848_0,legit,0
sess_002848_a1,sess_002848,142,2026-01-09T13:23:42,1242.41,1,books,merchant_028,1,7533.47,3,1779.07,0.698,1,3,87,0,13,sess_002848_1,legit,0
sess_002848_a2,sess_002848,142,2026-01-09T13:16:39,2118.6,1,electronics,merchant_036,0,7533.47,3,1779.07,1.191,0,2,109,1,13,sess_002848_2,merchant_substitution,1
sess_002849_a0,sess_002849,142,2026-04-17T05:10:02,1486.87,1,books,merchant_045,1,7533.47,3,1779.07,0.836,1,4,74,1,5,sess_002849_0,legit,0
sess_002849_a1,sess_002849,142,2026-04-17T05:21:14,420.09,1,books,merchant_007,1,7533.47,3,1779.07,0.236,1,4,377,0,5,sess_002849_1,legit,0
sess_002849_a2,sess_002849,142,2026-04-17T05:32:09,1607.94,1,travel,merchant_014,1,7533.47,3,1779.07,0.904,0,2,509,0,5,sess_002849_2,legit,0
sess_002850_a0,sess_002850,142,2026-03-28T13:08:46,13625.88,1,groceries,merchant_017,0,7533.47,3,1779.07,7.659,0,5,58,0,13,sess_002850_0,amount_manipulation,1
sess_002850_a1,sess_002850,142,2026-03-28T13:11:46,14813.41,1,books,merchant_028,0,7533.47,3,1779.07,8.326,1,4,171,1,13,sess_002850_1,amount_manipulation,1
sess_002850_a2,sess_002850,142,2026-03-28T13:25:00,2482.86,1,books,merchant_015,1,7533.47,3,1779.07,1.396,1,4,286,1,13,sess_002850_2,legit,0
sess_002850_a3,sess_002850,142,2026-03-28T13:39:00,8898.94,1,fashion,merchant_022,0,7533.47,3,1779.07,5.002,0,4,190,0,13,sess_002850_3,amount_manipulation,1
sess_002850_a4,sess_002850,142,2026-03-28T13:32:40,2578.52,1,books,merchant_032,1,7533.47,3,1779.07,1.449,1,2,59,0,13,sess_002850_4,legit,0
sess_002851_a0,sess_002851,142,2026-06-22T06:23:27,1347.56,1,books,merchant_038,0,7533.47,3,1779.07,0.757,1,4,70,1,6,sess_002851_0,merchant_substitution,1
sess_002851_a1,sess_002851,142,2026-06-22T06:29:26,2506.53,6,books,merchant_014,1,7533.47,3,1779.07,1.409,1,3,142,0,6,sess_002851_1,quantity_manipulation,1
sess_002851_a2,sess_002851,142,2026-06-22T06:35:39,11165.18,1,books,merchant_007,1,7533.47,3,1779.07,6.276,1,5,493,1,6,sess_002851_2,amount_manipulation,1
sess_002851_a3,sess_002851,142,2026-06-22T06:42:56,8554.18,1,books,merchant_050,1,7533.47,3,1779.07,4.808,1,4,170,1,6,sess_002851_3,amount_manipulation,1
sess_002851_a4,sess_002851,142,2026-06-22T06:38:00,1158.07,4,books,merchant_028,1,7533.47,3,1779.07,0.651,1,2,126,0,6,sess_002851_4,quantity_manipulation,1
sess_002852_a0,sess_002852,142,2026-02-16T15:34:59,2909.81,1,books,merchant_015,1,7533.47,3,1779.07,1.636,1,2,329,1,15,sess_002852_0,legit,0
sess_002852_a1,sess_002852,142,2026-02-16T15:44:04,2464.48,1,books,merchant_045,1,7533.47,3,1779.07,1.385,1,3,40,0,15,sess_002852_1,legit,0
sess_002852_a2,sess_002852,142,2026-02-16T15:49:36,2381.89,1,books,merchant_050,1,7533.47,3,1779.07,1.339,1,5,590,1,15,sess_002852_2,legit,0
sess_002852_a3,sess_002852,142,2026-02-16T15:35:20,2034.64,1,books,merchant_028,1,7533.47,3,1779.07,1.144,1,2,498,0,15,sess_002852_3,legit,0
sess_002853_a0,sess_002853,142,2026-07-03T03:43:10,1471.94,1,books,merchant_042,0,7533.47,3,1779.07,0.827,1,3,125,0,3,sess_002853_0,legit,0
sess_002853_a1,sess_002853,142,2026-07-03T03:44:42,2788.77,1,books,merchant_053,0,7533.47,3,1779.07,1.568,1,4,242,0,3,sess_002853_1,legit,0
sess_002853_a2,sess_002853,142,2026-07-03T03:57:33,12309.43,1,books,merchant_014,1,7533.47,3,1779.07,6.919,1,3,252,0,3,sess_002853_2,amount_manipulation,1
sess_002854_a0,sess_002854,142,2026-04-23T12:42:29,2127.42,1,books,merchant_015,1,7533.47,3,1779.07,1.196,1,5,304,0,12,sess_002854_0,legit,0
sess_002854_a1,sess_002854,142,2026-04-23T13:01:14,2219.89,1,books,merchant_047,0,7533.47,3,1779.07,1.248,1,5,469,0,13,sess_002854_1,legit,0
sess_002854_a2,sess_002854,142,2026-04-23T12:57:30,1474.85,1,books,merchant_028,1,7533.47,3,1779.07,0.829,1,2,465,1,12,sess_002854_2,legit,0
sess_002854_a3,sess_002854,142,2026-04-23T12:54:20,1102.2,1,books,merchant_007,1,7533.47,3,1779.07,0.62,1,2,290,0,12,sess_002854_3,legit,0
sess_002854_a4,sess_002854,142,2026-04-23T13:19:10,1405.57,1,books,merchant_000,0,7533.47,3,1779.07,0.79,1,3,269,1,13,sess_002854_4,legit,0
sess_002855_a0,sess_002855,142,2026-05-30T20:48:39,1646.76,1,fashion,merchant_010,0,7533.47,3,1779.07,0.926,0,4,59,0,20,sess_002855_0,legit,0
sess_002855_a1,sess_002855,142,2026-05-30T20:43:26,1731.49,1,books,merchant_050,1,7533.47,3,1779.07,0.973,1,2,301,1,20,sess_002855_1,legit,0
sess_002856_a0,sess_002856,142,2026-01-20T02:29:38,1919.94,1,books,merchant_045,1,7533.47,3,1779.07,1.079,1,3,382,0,2,sess_002856_0,legit,0
sess_002856_a1,sess_002856,142,2026-01-20T02:37:00,1255.73,1,travel,merchant_007,1,7533.47,3,1779.07,0.706,0,5,519,0,2,sess_002856_1,legit,0
sess_002856_a2,sess_002856,142,2026-01-20T02:50:48,2461.21,1,books,merchant_007,1,7533.47,3,1779.07,1.383,1,3,190,0,2,sess_002856_2,legit,0
sess_002856_a3,sess_002856,142,2026-01-20T02:33:32,14412.57,1,books,merchant_051,0,7533.47,3,1779.07,8.101,1,3,89,0,2,sess_002856_3,amount_manipulation,1
sess_002856_a4,sess_002856,142,2026-01-20T03:05:45,2061.49,1,books,merchant_028,1,7533.47,3,1779.07,1.159,1,5,178,0,3,sess_002856_4,legit,0
sess_002857_a0,sess_002857,142,2026-01-28T15:50:29,1396.21,1,books,merchant_028,1,7533.47,3,1779.07,0.785,1,5,590,0,15,sess_002857_0,legit,0
sess_002857_a1,sess_002857,142,2026-01-28T16:02:54,1776.67,1,books,merchant_045,1,7533.47,3,1779.07,0.999,1,2,101,1,16,sess_002857_1,legit,0
sess_002857_a2,sess_002857,142,2026-01-28T15:50:30,1791.33,1,books,merchant_032,1,7533.47,3,1779.07,1.007,1,4,359,0,15,sess_002857_2,legit,0
sess_002858_a0,sess_002858,142,2026-04-21T01:47:39,1507.41,1,fashion,merchant_045,1,7533.47,3,1779.07,0.847,0,4,331,1,1,sess_002858_0,legit,0
sess_002858_a1,sess_002858,142,2026-04-21T01:54:48,2536.24,1,books,merchant_038,0,7533.47,3,1779.07,1.426,1,4,230,0,1,sess_002858_1,merchant_substitution,1
sess_002859_a0,sess_002859,142,2026-02-03T00:37:51,1876.75,1,books,merchant_032,1,7533.47,3,1779.07,1.055,1,5,51,0,0,sess_002859_0,legit,0
sess_002859_a1,sess_002859,142,2026-02-03T00:43:16,75.95,1,electronics,merchant_033,0,7533.47,3,1779.07,0.043,0,4,293,0,0,sess_002859_1,merchant_substitution,1
sess_002859_a2,sess_002859,142,2026-02-03T00:38:00,1891.12,1,books,merchant_050,1,7533.47,3,1779.07,1.063,1,4,316,1,0,sess_002859_2,legit,0
sess_002860_a0,sess_002860,142,2026-05-17T03:06:32,2553.82,1,books,merchant_032,1,7533.47,3,1779.07,1.435,1,4,390,0,3,sess_002860_0,legit,0
sess_002860_a1,sess_002860,142,2026-05-17T03:08:00,1118.88,1,books,merchant_050,1,7533.47,3,1779.07,0.629,1,3,275,1,3,sess_002860_1,legit,0
sess_002861_a0,sess_002861,143,2026-01-11T08:18:40,19200.53,1,electronics,merchant_013,1,9878.72,3,988.27,19.428,1,4,107,0,8,sess_002861_0,amount_manipulation,1
sess_002862_a0,sess_002862,143,2026-02-22T12:14:06,1261.72,1,electronics,merchant_013,1,9878.72,3,988.27,1.277,1,5,529,0,12,sess_002862_0,legit,0
sess_002862_a1,sess_002862,143,2026-02-22T12:09:50,1239.94,1,fashion,merchant_013,1,9878.72,3,988.27,1.255,0,2,197,1,12,sess_002862_1,legit,0
sess_002862_a2,sess_002862,143,2026-02-22T12:20:45,1039.4,1,electronics,merchant_053,0,9878.72,3,988.27,1.052,1,5,478,1,12,sess_002862_2,merchant_substitution,1
sess_002862_a3,sess_002862,143,2026-02-22T12:19:12,162.77,1,electronics,merchant_029,1,9878.72,3,988.27,0.165,1,2,589,0,12,sess_002862_3,legit,0
sess_002863_a0,sess_002863,143,2026-04-28T04:54:06,1117.45,1,groceries,merchant_029,1,9878.72,3,988.27,1.131,0,3,261,1,4,sess_002863_0,legit,0
sess_002864_a0,sess_002864,143,2026-01-21T16:22:18,744.56,1,books,merchant_013,1,9878.72,3,988.27,0.753,0,2,249,0,16,sess_002864_0,legit,0
sess_002864_a1,sess_002864,143,2026-01-21T16:16:52,1013.07,1,electronics,merchant_029,1,9878.72,3,988.27,1.025,1,4,441,1,16,sess_002864_1,legit,0
sess_002864_a2,sess_002864,143,2026-01-21T16:21:45,643.55,1,electronics,merchant_017,1,9878.72,3,988.27,0.651,1,5,160,1,16,sess_002864_2,legit,0
sess_002864_a3,sess_002864,143,2026-01-21T16:15:56,341.1,1,electronics,merchant_001,0,9878.72,3,988.27,0.345,1,5,575,0,16,sess_002864_3,legit,0
sess_002865_a0,sess_002865,143,2026-06-11T05:29:11,736.85,1,electronics,merchant_041,1,9878.72,3,988.27,0.746,1,3,590,0,5,sess_002865_0,legit,0
sess_002865_a1,sess_002865,143,2026-06-11T05:36:48,983.66,1,electronics,merchant_029,1,9878.72,3,988.27,0.995,1,4,29,1,5,sess_002865_1,legit,0
sess_002865_a2,sess_002865,143,2026-06-11T05:35:24,1172.59,1,electronics,merchant_029,1,9878.72,3,988.27,1.187,1,4,262,1,5,sess_002865_2,legit,0
sess_002865_a3,sess_002865,143,2026-06-11T05:25:00,981.28,1,electronics,merchant_013,1,9878.72,3,988.27,0.993,1,3,124,0,5,sess_002865_3,legit,0
sess_002865_a4,sess_002865,143,2026-06-11T05:28:25,1403.4,1,electronics,merchant_009,0,9878.72,3,988.27,1.42,1,5,356,0,5,sess_002865_4,legit,0
sess_002866_a0,sess_002866,143,2026-01-09T04:21:15,711.25,1,electronics,merchant_029,1,9878.72,3,988.27,0.72,1,2,131,1,4,sess_002866_0,legit,0
sess_002866_a1,sess_002866,143,2026-01-09T04:26:52,1571.22,1,electronics,merchant_041,1,9878.72,3,988.27,1.59,1,5,207,0,4,sess_002866_1,legit,0
sess_002866_a2,sess_002866,143,2026-01-09T04:41:45,1439.51,1,electronics,merchant_055,0,9878.72,3,988.27,1.457,1,5,185,0,4,sess_002866_2,legit,0
sess_002867_a0,sess_002867,143,2026-05-25T19:54:42,1316.68,1,electronics,merchant_041,1,9878.72,3,988.27,1.332,1,4,27,0,19,sess_002867_0,legit,0
sess_002867_a1,sess_002867,143,2026-05-25T20:06:56,1124.67,1,electronics,merchant_029,1,9878.72,3,988.27,1.138,1,3,141,1,20,sess_002867_1,legit,0
sess_002867_a2,sess_002867,143,2026-05-25T20:13:36,788.43,1,fashion,merchant_017,1,9878.72,3,988.27,0.798,0,2,29,0,20,sess_002867_2,legit,0
sess_002867_a3,sess_002867,143,2026-05-25T19:56:04,572.32,1,electronics,merchant_029,1,9878.72,3,988.27,0.579,1,3,567,1,19,sess_002867_3,legit,0
sess_002868_a0,sess_002868,143,2026-06-22T11:27:22,825.46,1,electronics,merchant_041,1,9878.72,3,988.27,0.835,1,5,284,0,11,sess_002868_0,legit,0
sess_002869_a0,sess_002869,143,2026-04-09T23:24:31,1310.13,1,electronics,merchant_013,1,9878.72,3,988.27,1.326,1,5,52,1,23,sess_002869_0,legit,0
sess_002869_a1,sess_002869,143,2026-04-09T23:28:02,1665.96,1,fashion,merchant_017,1,9878.72,3,988.27,1.686,0,4,207,0,23,sess_002869_1,legit,0
